"Order Type","Friend's ID(Spot)","Friend's sub ID (Spot)","Commission Asset","Commission Earned","Commission Earned (USDT)","Commission Time","Registration Time","Referral ID","Convert date","Convert ratio","Distributed commission","Convert Asset","note"
"isolated_margin","164927115","","USDT","0.01549196","0.01549200","2024-03-06 18:46:28","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.04328063","0.04328100","2024-03-06 18:46:18","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.03329279","0.03329300","2024-03-06 18:46:18","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.27876107","0.27876100","2024-03-06 18:46:18","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.01564233","0.01564200","2024-03-06 18:46:18","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.10458164","0.10458200","2024-03-06 18:46:18","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00910172","0.00910200","2024-03-06 18:46:08","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00185242","0.00185200","2024-03-06 18:45:59","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00280509","0.00280500","2024-03-06 18:45:57","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00294500","0.00554900","2024-03-06 16:37:01","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00164300","0.00309600","2024-03-06 16:37:01","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.07523700","0.14176200","2024-03-06 16:37:01","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00635500","0.01197400","2024-03-06 16:37:01","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00161200","0.00303700","2024-03-06 16:37:01","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00145700","0.00274500","2024-03-06 16:37:01","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00403000","0.00759300","2024-03-06 16:37:01","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.04584900","0.08638900","2024-03-06 16:37:01","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.01856900","0.03498800","2024-03-06 16:37:01","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.01373300","0.02587600","2024-03-06 16:37:01","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00694400","0.01308400","2024-03-06 16:37:01","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00136400","0.00257000","2024-03-06 16:37:01","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00874200","0.01647200","2024-03-06 16:36:46","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.08162300","0.15379400","2024-03-06 16:36:46","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00145700","0.00274500","2024-03-06 16:36:46","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00316200","0.00595800","2024-03-06 16:36:46","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00316200","0.00595800","2024-03-06 16:36:46","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00139500","0.00262800","2024-03-06 16:36:46","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00316200","0.00595800","2024-03-06 16:36:46","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00477400","0.00899500","2024-03-06 16:36:46","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00892800","0.01682200","2024-03-06 16:36:46","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00316200","0.00595800","2024-03-06 16:36:46","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00145700","0.00274500","2024-03-06 16:36:46","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00142600","0.00268700","2024-03-06 16:36:46","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00877300","0.01653000","2024-03-06 16:36:46","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.02805500","0.05286100","2024-03-06 16:36:46","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00316200","0.00595800","2024-03-06 16:36:46","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00892800","0.01682200","2024-03-06 16:36:26","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00136400","0.00257000","2024-03-06 16:36:26","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00161200","0.00303700","2024-03-06 16:36:26","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00164300","0.00309600","2024-03-06 16:36:26","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00136400","0.00257000","2024-03-06 16:36:26","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00139500","0.00262800","2024-03-06 16:36:26","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00164300","0.00309600","2024-03-06 16:36:26","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00877300","0.01653000","2024-03-06 16:36:26","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00874200","0.01647200","2024-03-06 16:36:26","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00136400","0.00257000","2024-03-06 16:35:56","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00877300","0.01653000","2024-03-06 16:35:56","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00068200","0.00128500","2024-03-06 16:35:56","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.14278600","0.26903700","2024-03-06 16:35:56","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00874200","0.01647200","2024-03-06 16:35:56","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00148800","0.00280400","2024-03-06 16:35:56","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00892800","0.01682200","2024-03-06 16:35:56","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00545600","0.01028000","2024-03-06 16:35:41","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00877300","0.01653000","2024-03-06 16:35:40","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00892800","0.01682200","2024-03-06 16:35:40","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00418500","0.00788500","2024-03-06 16:35:40","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00874200","0.01647200","2024-03-06 16:35:40","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00139500","0.00262800","2024-03-06 16:35:40","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.06234100","0.11746300","2024-03-06 16:35:40","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00241800","0.00455600","2024-03-06 16:35:32","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.02737300","0.05157600","2024-03-06 16:35:32","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.02805500","0.05286100","2024-03-06 16:35:32","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00877300","0.01653000","2024-03-06 16:35:32","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00892800","0.01682200","2024-03-06 16:35:25","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.30228100","0.56955800","2024-03-06 16:35:25","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.02015000","0.03796700","2024-03-06 16:35:25","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00266600","0.00502300","2024-03-06 16:35:25","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00294500","0.00554900","2024-03-06 16:35:25","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.02805500","0.05286100","2024-03-06 16:35:25","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.04925900","0.09281400","2024-03-06 16:35:25","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.12995200","0.24485600","2024-03-06 16:35:20","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00294500","0.00554900","2024-03-06 16:35:17","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00874200","0.01647200","2024-03-06 16:35:14","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00877300","0.01653000","2024-03-06 16:35:14","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00892800","0.01682200","2024-03-06 16:35:14","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.02951200","0.05560700","2024-03-06 16:35:10","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.02805500","0.05286100","2024-03-06 16:35:10","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.02737300","0.05157600","2024-03-06 16:35:10","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.08990000","0.16939000","2024-03-06 16:35:10","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.14408800","0.27149100","2024-03-06 16:35:06","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00877300","0.01653000","2024-03-06 16:35:06","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.01147000","0.02161200","2024-03-06 16:35:06","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00136400","0.00257000","2024-03-06 16:35:06","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.02805500","0.05286100","2024-03-06 16:35:06","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.07898800","0.14882900","2024-03-06 16:35:06","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.04845300","0.09129500","2024-03-06 16:35:06","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.01398100","0.02634300","2024-03-06 16:35:06","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00139500","0.00262800","2024-03-06 16:35:06","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00892800","0.01682200","2024-03-06 16:35:06","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.15385300","0.28989000","2024-03-06 16:35:06","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00164300","0.00309600","2024-03-06 16:35:06","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.03927700","0.07400600","2024-03-06 16:35:06","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00930000","0.01752300","2024-03-06 16:34:59","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.40275200","0.75886500","2024-03-06 16:34:59","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.07303600","0.13761400","2024-03-06 16:34:59","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00437100","0.00823600","2024-03-06 16:34:58","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.02805500","0.05286100","2024-03-06 16:34:58","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00446400","0.00841100","2024-03-06 16:34:58","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00440200","0.00829400","2024-03-06 16:34:58","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00892800","0.01682200","2024-03-06 16:34:58","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00877300","0.01653000","2024-03-06 16:34:58","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.03868800","0.07289600","2024-03-06 16:34:33","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00155000","0.00292100","2024-03-06 16:34:32","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.02805500","0.05286100","2024-03-06 16:34:32","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00148800","0.00280400","2024-03-06 16:34:32","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00418500","0.00788500","2024-03-06 16:34:32","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00145700","0.00274500","2024-03-06 16:34:32","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00672700","0.01267500","2024-03-06 16:34:32","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00142600","0.00268700","2024-03-06 16:34:32","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00551800","0.01039700","2024-03-06 16:34:32","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.02948100","0.05554800","2024-03-06 16:34:32","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00139500","0.00262800","2024-03-06 16:34:32","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00151900","0.00286200","2024-03-06 16:34:32","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00331700","0.00625000","2024-03-06 16:34:32","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.02737300","0.05157600","2024-03-06 16:34:32","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.03397600","0.06401800","2024-03-06 16:34:24","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00148800","0.00280400","2024-03-06 16:34:22","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00151900","0.00286200","2024-03-06 16:34:22","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.05707100","0.10753300","2024-03-06 16:34:22","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00316200","0.00595800","2024-03-06 16:34:22","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.02616400","0.04929800","2024-03-06 16:34:22","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.11724200","0.22090700","2024-03-06 16:34:22","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00877300","0.01653000","2024-03-06 16:34:22","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00136400","0.00257000","2024-03-06 16:34:22","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.16343200","0.30793900","2024-03-06 16:34:22","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00164300","0.00309600","2024-03-06 16:34:22","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00440200","0.00829400","2024-03-06 16:34:22","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.31731600","0.59788700","2024-03-06 16:34:11","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00223200","0.00420600","2024-03-06 16:34:10","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.23153900","0.43626600","2024-03-06 16:34:10","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.43418600","0.81809300","2024-03-06 16:34:08","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00223200","0.00420600","2024-03-06 16:34:08","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00223200","0.00420600","2024-03-06 16:34:08","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00223200","0.00420600","2024-03-06 16:34:08","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00223200","0.00420600","2024-03-06 16:34:08","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00223200","0.00420600","2024-03-06 16:34:08","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00446400","0.00841100","2024-03-06 16:34:08","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00223200","0.00420600","2024-03-06 16:34:08","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00145700","0.00274500","2024-03-06 16:34:05","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00229400","0.00432200","2024-03-06 16:34:05","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00155000","0.00292100","2024-03-06 16:34:05","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.06212400","0.11705400","2024-03-06 16:34:05","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.02805500","0.05286100","2024-03-06 16:34:05","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00145700","0.00274500","2024-03-06 16:33:56","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00142600","0.00268700","2024-03-06 16:33:56","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00139500","0.00262800","2024-03-06 16:33:56","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.05457910","0.05457900","2024-03-06 16:08:53","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.02223136","0.02223100","2024-03-06 16:08:43","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.08628892","0.08628900","2024-03-06 16:08:43","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00253129","0.00253100","2024-03-06 16:08:43","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.29198522","0.29198500","2024-03-06 16:06:47","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.05161568","0.05161600","2024-03-06 16:06:28","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.07610567","0.07610600","2024-03-06 16:06:28","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00395354","0.00395400","2024-03-06 16:06:28","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.02306233","0.02306200","2024-03-06 16:06:28","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.01273919","0.01273900","2024-03-06 16:06:28","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00395354","0.00395400","2024-03-06 16:06:28","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00395354","0.00395400","2024-03-06 16:06:28","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00395354","0.00395400","2024-03-06 16:06:28","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00104329","0.00104300","2024-03-06 16:06:26","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00725061","0.00725100","2024-03-06 16:05:55","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.03076018","0.03076000","2024-03-06 16:05:55","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.03251791","0.03251800","2024-03-06 16:05:55","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00790976","0.00791000","2024-03-06 16:05:55","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.03400099","0.03400100","2024-03-06 16:05:55","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.03284748","0.03284700","2024-03-06 16:05:55","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00274645","0.00274600","2024-03-06 16:05:55","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00736047","0.00736000","2024-03-06 16:05:55","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00719568","0.00719600","2024-03-06 16:05:55","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.22129605","0.22129600","2024-03-06 16:05:55","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00327397","0.00327400","2024-03-06 16:05:00","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00169155","0.00169200","2024-03-06 16:05:00","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.08184465","0.08184500","2024-03-06 16:05:00","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.31884864","0.31884900","2024-03-06 16:05:00","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.03318740","0.03318700","2024-03-06 16:04:27","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.01117145","0.01117100","2024-03-06 16:04:27","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.02381427","0.02381400","2024-03-06 16:04:27","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00239396","0.00239400","2024-03-06 16:03:14","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.03226952","0.03227000","2024-03-06 16:03:14","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00729193","0.00729200","2024-03-06 16:03:14","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00244864","0.00244900","2024-03-06 16:03:14","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.03156209","0.03156200","2024-03-06 16:03:14","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.02084187","0.02084200","2024-03-06 16:03:14","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.03047374","0.03047400","2024-03-06 16:03:14","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.23441681","0.23441700","2024-03-06 16:03:14","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.03450063","0.03450100","2024-03-06 16:03:14","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00656125","0.00656100","2024-03-06 15:55:51","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.02157053","0.02157100","2024-03-06 15:55:51","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.59459858","0.59459900","2024-03-06 15:55:51","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.03432455","0.03432500","2024-03-06 15:55:51","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.02981022","0.02981000","2024-03-06 15:55:51","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00238509","0.00238500","2024-03-06 15:55:18","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.03305846","0.03305800","2024-03-06 15:55:18","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.21119480","0.21119500","2024-03-06 15:55:18","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00260132","0.00260100","2024-03-06 15:55:18","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
